transaction_id,donor_id,committee_id,candidate_name,amount,date
SA11AI.4138,D7119645303,C00547570,"Perdue, David",525.0,2021-01-25
SA11AI.5534,D7561110645,C00547570,"Perdue, David",1000.0,2021-01-25
SA11AI.5532,D7561110645,C00547570,"Perdue, David",500.0,2021-01-25
SA14.4615,D8278768313,C00547570,"Perdue, David",363.16,2021-01-21
SA11AI.4129,D5878115472,C00547570,"Perdue, David",2078.5,2021-01-15
SA11AI.8200,D2163109162,C00547570,"Perdue, David",1000.0,2021-01-11
SA11AI.4120,D7591212560,C00547570,"Perdue, David",780383.45,2021-01-08
SA11AI.4116,D5878115472,C00547570,"Perdue, David",19125.5,2021-01-08
SA11AI.4119,D7264932978,C00547570,"Perdue, David",3924.0,2021-01-08
SA14.4617,D8278768313,C00547570,"Perdue, David",780.0,2021-01-07
SA11AI.4110,D7591212560,C00547570,"Perdue, David",2165329.17,2021-01-07
SA12.16838,D5008840364,C00571620,"Perdue, David",4600.0,2021-07-19
SA12.16795,D3117876593,C00571620,"Perdue, David",10501.67,2021-06-16
SA12.16794,D3117876593,C00571620,"Perdue, David",586.43,2021-06-16
SA12.16778,D3117876593,C00571620,"Perdue, David",13800.0,2021-01-25
SA11AI.16771,D3354336147,C00571620,"Perdue, David",2800.0,2021-01-05
SA11AI.16769,D1929970572,C00571620,"Perdue, David",2800.0,2021-01-05
SA12.7069,D3117876593,C00578542,"Perdue, David",16796.29,2021-06-18
SA12.6635,D3117876593,C00578542,"Perdue, David",14811.25,2021-01-25
SA12.6641,D3117876593,C00578542,"Perdue, David",457409.11,2021-01-19
SA11AI.6171,D7591212560,C00578542,"Perdue, David",25663.66,2021-01-07
SA11C.6547,D3711575615,C00578542,"Perdue, David",5000.0,2021-01-05
SA11C.6531,D2802055609,C00578542,"Perdue, David",1500.0,2021-01-05
SA11C.6527,D7499075222,C00578542,"Perdue, David",2500.0,2021-01-05
SA11C.6519,D7668950664,C00578542,"Perdue, David",2500.0,2021-01-05
SA11C.6523,D3501204305,C00578542,"Perdue, David",2000.0,2021-01-05
SA11C.6529,D2741943336,C00578542,"Perdue, David",2500.0,2021-01-05
SA11C.6525,D1050840418,C00578542,"Perdue, David",4000.0,2021-01-05
SA11C.6541,D8507750125,C00578542,"Perdue, David",15000.0,2021-01-05
SA11C.6539,D2579780782,C00578542,"Perdue, David",5000.0,2021-01-05
SA11C.6545,D4976176347,C00578542,"Perdue, David",5000.0,2021-01-05
SA11C.6537,D1238680714,C00578542,"Perdue, David",1000.0,2021-01-05
SA11C.6536,D1238680714,C00578542,"Perdue, David",1000.0,2021-01-05
SA11C.6535,D1238680714,C00578542,"Perdue, David",1000.0,2021-01-05
SA11C.6534,D1238680714,C00578542,"Perdue, David",1000.0,2021-01-05
SA11C.6533,D1238680714,C00578542,"Perdue, David",1000.0,2021-01-05
SA11C.6543,D6000578214,C00578542,"Perdue, David",5000.0,2021-01-05
SA11AI.6577,D8741491284,C00578542,"Perdue, David",2500.0,2021-01-05
SA11AI.6575,D1031000131,C00578542,"Perdue, David",2500.0,2021-01-05
SA11AI.6573,D5341093219,C00578542,"Perdue, David",2000.0,2021-01-05
SA11AI.6560,D5817041904,C00578542,"Perdue, David",1000.0,2021-01-05
SA11AI.6564,D5324804207,C00578542,"Perdue, David",1000.0,2021-01-05
SA11AI.6579,D7344409271,C00578542,"Perdue, David",1000.0,2021-01-05
SA11AI.6562,D4083853807,C00578542,"Perdue, David",1000.0,2021-01-05
SA11AI.6568,D8162932953,C00578542,"Perdue, David",750.0,2021-01-05
SA11C.6521,D4516903180,C00578542,"Perdue, David",5000.0,2021-01-04
SA11AI.6603,D1105370262,C00578542,"Perdue, David",12500.0,2021-01-04
SA11AI.6566,D7363233607,C00578542,"Perdue, David",12500.0,2021-01-04
SA11AI.6556,D6450754754,C00578542,"Perdue, David",113000.0,2021-01-04
SA11AI.6608,D3337239615,C00578542,"Perdue, David",113000.0,2021-01-04
SA11AI.6549,D8761218016,C00578542,"Perdue, David",10000.0,2021-01-04
SA11AI.6597,D8493709400,C00578542,"Perdue, David",1000.0,2021-01-03
SA11AI.6592,D4268224042,C00578542,"Perdue, David",500.0,2021-01-02
SA14.3087,D1713413581,C00776328,"Saddler, Latham",219.19,2022-08-08
SA14.2487,D6980544401,C00776328,"Saddler, Latham",1088.19,2022-06-30
SA14.2485,D3852892784,C00776328,"Saddler, Latham",1206.0,2022-06-12
SA14.2484,D3852892784,C00776328,"Saddler, Latham",7783.8,2022-06-10
SA11A.24152,D1043431911,C00776328,"Saddler, Latham",2100.0,2022-05-24
SA11A.22630,D1728938151,C00776328,"Saddler, Latham",250.0,2022-05-24
SA11A.22626,D7297849342,C00776328,"Saddler, Latham",500.0,2022-05-23
SA11A.22624,D7903368919,C00776328,"Saddler, Latham",250.0,2022-05-22
SA11C.22621,D7591212560,C00776328,"Saddler, Latham",282.0,2022-05-22
SA11A.22618,D6050745901,C00776328,"Saddler, Latham",500.0,2022-05-22
SA11A.22619,D5883121569,C00776328,"Saddler, Latham",500.0,2022-05-22
SA11A.22615,D3293122376,C00776328,"Saddler, Latham",1000.0,2022-05-20
SA11A.22614,D6247312122,C00776328,"Saddler, Latham",1000.0,2022-05-20
SA11A.22594,D5279712128,C00776328,"Saddler, Latham",2900.0,2022-05-19
SA11A.22610,D4571514684,C00776328,"Saddler, Latham",250.0,2022-05-19
SA11A.22605,D3140350769,C00776328,"Saddler, Latham",400.0,2022-05-19
SA11A.22604,D6765059528,C00776328,"Saddler, Latham",2900.0,2022-05-19
SA11A.22607,D3354858776,C00776328,"Saddler, Latham",2400.0,2022-05-19
SA11A.22606,D6579712290,C00776328,"Saddler, Latham",2900.0,2022-05-19
SA11A.22603,D6215408070,C00776328,"Saddler, Latham",1000.0,2022-05-19
SA11A.24154,D2827912881,C00776328,"Saddler, Latham",900.0,2022-05-18
SA11A.22588,D8410473609,C00776328,"Saddler, Latham",900.0,2022-05-18
SA11A.22591,D7286342813,C00776328,"Saddler, Latham",500.0,2022-05-18
SA11A.22593,D1253013056,C00776328,"Saddler, Latham",1000.0,2022-05-18
SA11A.22613,D4949620316,C00776328,"Saddler, Latham",2500.0,2022-05-18
SA11A.22578,D4949620316,C00776328,"Saddler, Latham",2500.0,2022-05-18
SA11A.22585,D4997062294,C00776328,"Saddler, Latham",200.0,2022-05-18
SA11A.22589,D8547141598,C00776328,"Saddler, Latham",2200.0,2022-05-18
SA11A.22592,D5494344760,C00776328,"Saddler, Latham",300.0,2022-05-18
SA11A.22581,D3339184578,C00776328,"Saddler, Latham",360.0,2022-05-18
SA11A.22590,D6561570731,C00776328,"Saddler, Latham",1000.0,2022-05-18
SA11A.22582,D8378873920,C00776328,"Saddler, Latham",2900.0,2022-05-18
SA11A.22583,D7703702037,C00776328,"Saddler, Latham",2900.0,2022-05-18
SA11A.21609,D7817707221,C00776328,"Saddler, Latham",999.0,2022-05-17
SA11A.21581,D2244803758,C00776328,"Saddler, Latham",1000.0,2022-05-17
SA11A.21584,D8047905942,C00776328,"Saddler, Latham",500.0,2022-05-17
SA11A.21582,D7613500619,C00776328,"Saddler, Latham",1000.0,2022-05-17
SA11A.21589,D7267775263,C00776328,"Saddler, Latham",2900.0,2022-05-17
SA11A.21578,D5461196873,C00776328,"Saddler, Latham",1000.0,2022-05-17
SA11A.21588,D2717818927,C00776328,"Saddler, Latham",2900.0,2022-05-17
SA11A.21587,D7053218851,C00776328,"Saddler, Latham",2900.0,2022-05-17
SA11A.21614,D1174972060,C00776328,"Saddler, Latham",1000.0,2022-05-17
SA11A.21583,D6110492637,C00776328,"Saddler, Latham",1000.0,2022-05-17
SA11A.21615,D4786794408,C00776328,"Saddler, Latham",500.0,2022-05-17
SA11A.22586,D4677286887,C00776328,"Saddler, Latham",2000.0,2022-05-16
SA11A.21571,D7289150336,C00776328,"Saddler, Latham",2000.0,2022-05-16
SA11A.24162,D6498132522,C00776328,"Saddler, Latham",500.0,2022-05-16
SA11A.21572,D5365297000,C00776328,"Saddler, Latham",500.0,2022-05-16
SA11A.21569,D5098169093,C00776328,"Saddler, Latham",250.0,2022-05-16
SA11A.21564,D5412049253,C00776328,"Saddler, Latham",2900.0,2022-05-16
SA12.1545830,D1726624764,C00787853,"Walker, Herschel Mr.",3553.21,2022-12-30
SA12.1545719,D8148022342,C00787853,"Walker, Herschel Mr.",7006.03,2022-12-20
SA12.1545717,D8859821422,C00787853,"Walker, Herschel Mr.",4775.85,2022-12-20
SA12.1545716,D8859821422,C00787853,"Walker, Herschel Mr.",75275.95,2022-12-20
SA12.1545705,D8322460591,C00787853,"Walker, Herschel Mr.",2153.45,2022-12-19
SA11A.1545683,D9827650715,C00787853,"Walker, Herschel Mr.",2700.0,2022-12-17
SA11A.1545686,D7939980562,C00787853,"Walker, Herschel Mr.",1380.0,2022-12-17
SA11A.1545691,D6772458843,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-17
SA12.1545607,D8547134315,C00787853,"Walker, Herschel Mr.",28736.92,2022-12-16
SA12.1545606,D8547134315,C00787853,"Walker, Herschel Mr.",344822.98,2022-12-16
SA12.1526119,D4252883113,C00787853,"Walker, Herschel Mr.",5289.68,2022-12-15
SA12.1526117,D4252883113,C00787853,"Walker, Herschel Mr.",5895.0,2022-12-15
SA11A.1526114,D5611060420,C00787853,"Walker, Herschel Mr.",375.0,2022-12-15
SA11A.1526162,D1995821830,C00787853,"Walker, Herschel Mr.",500.0,2022-12-15
SA11A.1526158,D8938305006,C00787853,"Walker, Herschel Mr.",500.0,2022-12-15
SA11A.1526170,D3471293525,C00787853,"Walker, Herschel Mr.",500.0,2022-12-15
SA11A.1526177,D5082077023,C00787853,"Walker, Herschel Mr.",2800.0,2022-12-15
SA11A.1510739,D4169943064,C00787853,"Walker, Herschel Mr.",900.0,2022-12-13
SA11A.1510741,D8671721984,C00787853,"Walker, Herschel Mr.",2100.0,2022-12-13
SA11A.1510729,D5699632035,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-13
SA11A.1510734,D4727870615,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-13
SA11A.1510725,D8120242815,C00787853,"Walker, Herschel Mr.",5000.0,2022-12-13
SA11A.1510727,D8120242815,C00787853,"Walker, Herschel Mr.",2100.0,2022-12-13
SA11A.1510732,D2003568230,C00787853,"Walker, Herschel Mr.",1100.0,2022-12-13
SA.1509167.13.126,D1261734334,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-09
SA.1509088.13.126,D7681982435,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA.1509087.13.126,D7633081875,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA.1509086.13.126,D7904026478,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA.1509085.13.126,D3863182889,C00787853,"Walker, Herschel Mr.",200.0,2022-12-08
SA.1509089.13.126,D6041164461,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA11A.1507670,D5797344265,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-08
SA11A.1507571,D3315064080,C00787853,"Walker, Herschel Mr.",2900.0,2022-12-08
SA11A.1507720,D5420692738,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507705,D3934674358,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507676,D6686409971,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507445,D3690284261,C00787853,"Walker, Herschel Mr.",800.0,2022-12-08
SA11A.1507442,D7200152810,C00787853,"Walker, Herschel Mr.",247.5,2022-12-08
SA11A.1507708,D7650266054,C00787853,"Walker, Herschel Mr.",800.0,2022-12-08
SA11A.1507677,D3414186297,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507678,D3414186297,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507714,D1625387665,C00787853,"Walker, Herschel Mr.",492.5,2022-12-08
SA11A.1507698,D1995821830,C00787853,"Walker, Herschel Mr.",200.0,2022-12-08
SA11A.1507475,D6831374800,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA11A.1507704,D6631125324,C00787853,"Walker, Herschel Mr.",495.0,2022-12-08
SA11A.1507710,D3534319288,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA11A.1507675,D1020713120,C00787853,"Walker, Herschel Mr.",2897.0,2022-12-08
SA11A.1507673,D1020713120,C00787853,"Walker, Herschel Mr.",1900.0,2022-12-08
SA11A.1507696,D4333489816,C00787853,"Walker, Herschel Mr.",315.0,2022-12-08
SA11A.1507693,D4333489816,C00787853,"Walker, Herschel Mr.",250.0,2022-12-08
SA11A.1507554,D5611060420,C00787853,"Walker, Herschel Mr.",500.0,2022-12-08
SA11C.37920,D5705483861,C00772962,"Walker, Herschel Mr.",5000.0,2022-08-31
SA12.31095,D1726624764,C00772962,"Walker, Herschel Mr.",8174.69,2022-06-02
SA12.31099,D5515840682,C00772962,"Walker, Herschel Mr.",2368.18,2022-06-02
SA12.31034,D8322460591,C00772962,"Walker, Herschel Mr.",80875.57,2022-06-02
SA11C.28511,D7591212560,C00772962,"Walker, Herschel Mr.",20603.91,2022-05-24
SA11A.30395,D4304812976,C00772962,"Walker, Herschel Mr.",375.0,2022-05-13
SA12.31098,D2106511856,C00772962,"Walker, Herschel Mr.",2900.0,2022-04-19
SA12.31043,D2350086862,C00772962,"Walker, Herschel Mr.",2233.33,2022-03-16
SA12.31073,D4319831062,C00772962,"Walker, Herschel Mr.",1000.0,2022-03-11
SA12.31060,D5810217473,C00772962,"Walker, Herschel Mr.",2900.0,2022-03-10
SA12.31089,D4200997819,C00772962,"Walker, Herschel Mr.",2900.0,2022-03-08
SA12.31074,D5397009228,C00772962,"Walker, Herschel Mr.",2900.0,2022-03-03
SA12.31051,D8145135462,C00772962,"Walker, Herschel Mr.",282.61,2022-03-03
SA12.31052,D6149146831,C00772962,"Walker, Herschel Mr.",427.27,2022-03-03
SA12.31082,D2455519600,C00772962,"Walker, Herschel Mr.",212.5,2022-02-24
SA12.31091,D9479565051,C00772962,"Walker, Herschel Mr.",2900.0,2022-02-18
SA12.31090,D5556560699,C00772962,"Walker, Herschel Mr.",2900.0,2022-02-18
SA12.31067,D2228238796,C00772962,"Walker, Herschel Mr.",476.19,2022-02-03
SA12.31097,D7610178006,C00772962,"Walker, Herschel Mr.",2900.0,2022-01-27
SA12.31040,D4450750744,C00772962,"Walker, Herschel Mr.",2900.0,2022-01-27
SA12.31058,D5703115549,C00772962,"Walker, Herschel Mr.",668.68,2022-01-20
SA12.31042,D1680098436,C00772962,"Walker, Herschel Mr.",270.84,2022-01-05
SA12.31066,D2228238796,C00772962,"Walker, Herschel Mr.",476.19,2022-01-01
SA11AI.4985.0,D7591212560,C00772962,"Walker, Herschel Mr.",1000.0,2021-12-30
SA11AI.4985,D8793254692,C00772962,"Walker, Herschel Mr.",1000.0,2021-12-30
SA12.31056,D6226981106,C00772962,"Walker, Herschel Mr.",2900.0,2021-12-16
SA12.31057,D1182359488,C00772962,"Walker, Herschel Mr.",2900.0,2021-12-16
SA12.31081,D8032256199,C00772962,"Walker, Herschel Mr.",1191.67,2021-12-15
SA12.31080,D5277788619,C00772962,"Walker, Herschel Mr.",2900.0,2021-12-08
SA12.31065,D2228238796,C00772962,"Walker, Herschel Mr.",476.19,2021-12-01
SA12.31070,D5607928542,C00772962,"Walker, Herschel Mr.",1423.91,2021-11-16
SA12.31041,D2834528612,C00772962,"Walker, Herschel Mr.",2900.0,2021-11-16
SA12.31063,D2228238796,C00772962,"Walker, Herschel Mr.",454.55,2021-11-02
SA12.31096,D4529529240,C00772962,"Walker, Herschel Mr.",2900.0,2021-10-28
SA12.31048,D6464643103,C00772962,"Walker, Herschel Mr.",282.61,2021-10-26
SA12.31047,D1948615553,C00772962,"Walker, Herschel Mr.",282.61,2021-10-26
SA12.31093,D1061373259,C00772962,"Walker, Herschel Mr.",200.0,2021-10-19
SA12.31069,D1052719557,C00772962,"Walker, Herschel Mr.",254.17,2021-10-12
SA12.31085,D8037181232,C00772962,"Walker, Herschel Mr.",404.35,2021-10-01
SA12.31086,D2829974974,C00772962,"Walker, Herschel Mr.",530.42,2021-10-01
SA12.31064,D2228238796,C00772962,"Walker, Herschel Mr.",454.55,2021-10-01
SA12.31059,D4854880798,C00772962,"Walker, Herschel Mr.",2233.33,2021-09-27
SA12.31062,D2228238796,C00772962,"Walker, Herschel Mr.",407.47,2021-09-02
SA12.31092,D5071396611,C00772962,"Walker, Herschel Mr.",2900.0,2021-08-30
SA12.31100,D1808487138,C00772962,"Walker, Herschel Mr.",2500.0,2021-07-26
SA12.31078,D8385780152,C00772962,"Walker, Herschel Mr.",2900.0,2021-07-23
SA11AI.4907.0,D7591212560,C00772962,"Walker, Herschel Mr.",500.0,2021-07-22
SA11AI.4907,D7392753409,C00772962,"Walker, Herschel Mr.",500.0,2021-07-22
SA12.31055,D6556276442,C00772962,"Walker, Herschel Mr.",2233.33,2021-07-19
SA12.31083,D6705731424,C00772962,"Walker, Herschel Mr.",633.33,2021-07-10
9999599E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-31
9999599,D5532649946,C00736876,"Warnock, Raphael",250.0,2022-12-31
10001485E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-31
10002075E,D8111374590,C00736876,"Warnock, Raphael",500.0,2022-12-31
10001522E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-31
10002787,D6908217193,C00736876,"Warnock, Raphael",300.0,2022-12-28
10013366,D3571683231,C00736876,"Warnock, Raphael",300.0,2022-12-28
9993629E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-27
9990868E,D8111374590,C00736876,"Warnock, Raphael",500.0,2022-12-27
10001485,D3878572561,C00736876,"Warnock, Raphael",250.0,2022-12-27
10002075,D2356443771,C00736876,"Warnock, Raphael",500.0,2022-12-27
9991793E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-27
9995113E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-27
9994381E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-27
9994651E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-27
9990380E,D8111374590,C00736876,"Warnock, Raphael",300.0,2022-12-27
10001522,D6967574439,C00736876,"Warnock, Raphael",250.0,2022-12-26
9996029J,D3943930303,C00736876,"Warnock, Raphael",1934.34,2022-12-23
9996029,D6532972971,C00736876,"Warnock, Raphael",5400.0,2022-12-23
9996495J,D1295766937,C00736876,"Warnock, Raphael",3349.0,2022-12-23
9996495,D1387929354,C00736876,"Warnock, Raphael",9521.8,2022-12-23
9995884J,D1693523033,C00736876,"Warnock, Raphael",974.4,2022-12-23
9995884,D6502213419,C00736876,"Warnock, Raphael",1150.0,2022-12-23
9990380,D1285128906,C00736876,"Warnock, Raphael",300.0,2022-12-22
9990115,D3791478276,C00736876,"Warnock, Raphael",4221.6,2022-12-22
9995858,D4908995659,C00736876,"Warnock, Raphael",320.39,2022-12-22
9995864,D5073136831,C00736876,"Warnock, Raphael",49000.0,2022-12-22
9991793,D1865631163,C00736876,"Warnock, Raphael",250.0,2022-12-21
9995113,D7571314416,C00736876,"Warnock, Raphael",250.0,2022-12-20
9994381,D4942051587,C00736876,"Warnock, Raphael",250.0,2022-12-20
9994651,D8893295734,C00736876,"Warnock, Raphael",250.0,2022-12-20
9995695,D9854911955,C00736876,"Warnock, Raphael",2900.0,2022-12-20
9993629,D3174158979,C00736876,"Warnock, Raphael",250.0,2022-12-19
9990868,D6763325035,C00736876,"Warnock, Raphael",500.0,2022-12-19
9988131E,D8111374590,C00736876,"Warnock, Raphael",225.0,2022-12-19
9987350E,D8111374590,C00736876,"Warnock, Raphael",250.0,2022-12-19
9988131,D5385968205,C00736876,"Warnock, Raphael",225.0,2022-12-17
9987350,D2573477882,C00736876,"Warnock, Raphael",250.0,2022-12-17
9989833J,D6554103912,C00736876,"Warnock, Raphael",5669.64,2022-12-16
9990099,D4874010759,C00736876,"Warnock, Raphael",1000.0,2022-12-16
9990109,D1116356585,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990108,D8107617349,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990107,D5090136415,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990096,D1536994965,C00736876,"Warnock, Raphael",1000.0,2022-12-16
9990106,D6887369224,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990095,D8875186416,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990105,D6964737118,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990094,D2064348759,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990104,D7394444904,C00736876,"Warnock, Raphael",5000.0,2022-12-16
9990093,D6322129518,C00736876,"Warnock, Raphael",5000.0,2022-12-16
